"","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre","multiple_artists"
"8231","4faPBCv5aMcBI4scs5PAI8","Floyd Cramer","What A Beautiful Day","Unchained Melody",17,192160,FALSE,0.427,0.172,"C",-15.017,"major",0.0269,0.725,0.51,0.0795,0.393,81.033,"4","honky-tonk",FALSE
"8232","1ypx1v2k1cQFX0Vrda7nEl","Ray Price","Greatest Hits","Release Me",16,161400,FALSE,0.618,0.274,"G",-11.782,"major",0.0311,0.922,2.42e-05,0.108,0.439,128.884,"4","honky-tonk",FALSE
"8233","21RqZ7EdKDAI1kyCy2WxwQ","Ray Price","For the Good Times","Help Me Make It Thru the Night",16,142053,FALSE,0.523,0.563,"D",-11.438,"major",0.0384,0.159,1.22e-05,0.132,0.818,90.362,"4","honky-tonk",FALSE
"8234","1YwqDW8zpjQ7FCRJEsICxa","George Jones","Golden Hits","Big Fool Of The Year",16,149400,FALSE,0.578,0.402,"B",-8.214,"major",0.0283,0.661,0,0.107,0.62,108.552,"4","honky-tonk",FALSE
"8235","3VwrcUUzXsLG8SUQmz8sXO","Ray Price","Touch My Heart","Touch My Heart - Single Version",16,215680,FALSE,0.469,0.224,"C",-13.689,"major",0.032,0.757,0.000541,0.309,0.41,82.024,"4","honky-tonk",FALSE
"8236","0md3dDLRwrsgBQ59CfgmXO","Ray Price","Ray Price - 16 Biggest Hits","She's Got to Be a Saint",16,228266,FALSE,0.414,0.299,"A#/Bb",-12.293,"major",0.0303,0.858,0.212,0.128,0.447,88.516,"3","honky-tonk",FALSE
"8237","3Qcoga8euIe8F2FHBa8KVu","George Jones;Tammy Wynette","We're Gonna Hold On","We're Gonna Hold On",16,177160,FALSE,0.65,0.324,"A#/Bb",-15.634,"major",0.0285,0.692,0.000131,0.102,0.579,74.555,"4","honky-tonk",TRUE
"8238","6ARUbZi7tgcAh52qX9HpQL","Hank Williams;Drifting Cowboys","Low Down Blues","Moanin' The Blues - Single Version",16,145466,FALSE,0.703,0.27,"D",-11.44,"major",0.0353,0.89,0,0.243,0.845,76.143,"4","honky-tonk",TRUE
"8239","5uFbqLSIBeHog8l3AK03WY","Hank Williams","Country Music - A Film by Ken Burns (The Soundtrack) [Deluxe]","I Saw the Light",16,132880,FALSE,0.647,0.399,"A",-10.069,"major",0.032,0.819,4.55e-06,0.179,0.693,107.716,"4","honky-tonk",FALSE
"8240","1YaetgFmgcdVIuwIUv27E7","Hank Williams","The Complete Hank Williams","I'm So Tired Of It All",16,141600,FALSE,0.378,0.298,"C",-12.716,"major",0.0334,0.934,0,0.176,0.373,119.42,"4","honky-tonk",FALSE
"8241","53CIfi8vVQzocjkMyuVTES","Hank Williams","The Ultimate Collection","I'm So Lonesome I Could Cry - Single Version",16,167093,FALSE,0.675,0.21,"E",-13.062,"major",0.029,0.862,0.00136,0.14,0.618,111.077,"3","honky-tonk",FALSE
"8242","4viHZsOvzVuRGRcbKdbnyi","Hank Williams;Drifting Cowboys","The Complete Hank Williams","Someday You'll Call My Name",16,131706,FALSE,0.527,0.24,"E",-13.059,"major",0.0299,0.955,2.82e-05,0.402,0.4,119.85,"4","honky-tonk",TRUE
"8243","47Ort0aK5BPrpH662DwRIb","Hank Williams","The Complete Hank Williams","Beyond The Sunset",16,179400,FALSE,0.447,0.188,"C",-13.829,"major",0.0342,0.889,0,0.121,0.445,91.425,"4","honky-tonk",FALSE
"8244","2omHeaStru4OElA6sTJ7LA","George Jones","Two Of The Greatest: George Jones Sings Songs Written By Dallas Frazier (Original Musicor Records Recordings)","Tell Me My Lying Eyes Are Wrong",16,145053,FALSE,0.489,0.164,"A#/Bb",-16.996,"major",0.0278,0.83,0,0.129,0.519,91.449,"4","honky-tonk",FALSE
"8245","3H2NG3PRowlqXZJsduEqpz","George Jones","Hits I Missed And One I Didn't","Today I Started Loving You Again",16,157320,FALSE,0.551,0.375,"F#/Gb",-7.932,"major",0.0247,0.668,0.000168,0.128,0.335,139.397,"3","honky-tonk",FALSE
"8246","2c2IAJ95gz6TaUAdqR5ZCa","Hank Williams","The Complete Hank Williams","Ready To Go Home",16,107533,FALSE,0.495,0.168,"E",-12.249,"major",0.0318,0.965,0,0.284,0.573,74.434,"4","honky-tonk",FALSE
"8247","4WB1qFcEZ5IWisAnRzH4nT","Hank Williams;Drifting Cowboys","Country Music - A Film by Ken Burns (The Soundtrack) [Deluxe]","Honky Tonkin' (with The Drifting Cowboys)",15,162746,FALSE,0.526,0.459,"E",-9.074,"major",0.0307,0.841,0,0.0922,0.804,165.274,"4","honky-tonk",TRUE
"8248","3TdTZAuDcZoZ9XnF0gTfnS","Ray Price","Super Hits","The Other Woman In My Life",16,175173,FALSE,0.636,0.582,"C",-8.152,"major",0.0354,0.212,0.0315,0.107,0.695,108.104,"4","honky-tonk",FALSE
"8249","0wFYcBxSCuksbuIyZ8N6m2","Hank Williams","The Complete Hank Williams","Hey Good Lookin' - Live At The Grand Ole Opry/1951",16,165840,FALSE,0.504,0.379,"C",-10.527,"major",0.0698,0.914,0,0.845,0.812,157.063,"4","honky-tonk",FALSE
"8250","58fCG07JJvovUFScRDX7E5","George Jones","I Am What I Am (Expanded Edition)","I'm the One She Missed Him With Today",16,180266,FALSE,0.458,0.4,"F#/Gb",-11.113,"major",0.0334,0.755,0,0.156,0.505,106.651,"4","honky-tonk",FALSE
"8251","04spcYqHz9bnvb5aK9ipNt","Hank Williams","The Complete Hank Williams","When God Dips His Love In My Heart - The March Of Dimes Show (Single Version)",18,143400,FALSE,0.588,0.185,"D",-13.74,"major",0.11,0.988,0,0.138,0.456,146.178,"4","honky-tonk",FALSE
"8252","4bbe3nD16RnGyxcE4CHZ5I","George Jones","I Am What I Am (Expanded Edition)","A Hard Act to Follow",16,124773,FALSE,0.569,0.602,"G",-9.371,"major",0.0749,0.673,0.000735,0.285,0.925,184.507,"4","honky-tonk",FALSE
"8253","2x4a6Vk7fZ7mIUBJZEGPgI","Ernest Tubb","The Very Best Of Ernest Tubb","Another Story",17,163333,FALSE,0.278,0.314,"C",-15.781,"major",0.036,0.91,0.0736,0.219,0.726,198.325,"3","honky-tonk",FALSE
"8254","3WXNnb6YoBYdTz2YjLtpIe","Pete Bernhard","Things I Left Behind","left behind",16,240666,FALSE,0.495,0.253,"C",-16.315,"major",0.0373,0.942,0.0569,0.115,0.708,111.635,"4","honky-tonk",FALSE
"8255","637H6WFOu2z7neejRnY2kf","Ernest Tubb","The Definitive Collection","Drivin' Nails In My Coffin - Single Version",45,173093,FALSE,0.677,0.405,"C",-11.368,"major",0.0302,0.706,0,0.297,0.706,112.262,"4","honky-tonk",FALSE
"8256","7AleJMD34bxrqd2Pn9wcIq","Hank Williams;Drifting Cowboys","Sings","A House Without Love",15,175560,FALSE,0.618,0.314,"C",-11.041,"major",0.0264,0.862,0.000168,0.21,0.737,71.172,"4","honky-tonk",TRUE
"8257","6DqZFhAtic9QbuBwqjU6qc","Pete Bernhard","Things I Left Behind","ashville blues",15,197560,FALSE,0.71,0.431,"A",-6.76,"major",0.0353,0.862,0.00138,0.101,0.679,134.013,"4","honky-tonk",FALSE
"8258","3moGFWSHotNepfDtuonGyG","Pete Bernhard","Things I Left Behind","heaven",15,260706,FALSE,0.673,0.398,"A",-7.999,"major",0.0328,0.899,0.0971,0.0968,0.538,120.176,"4","honky-tonk",FALSE
"8259","032kgqbyAfAT6SaA5pf9CZ","Ray Price","Greatest Hits","Who'll Be the First",16,171493,FALSE,0.4,0.464,"A#/Bb",-10.791,"major",0.0378,0.796,0.00458,0.219,0.751,120.606,"4","honky-tonk",FALSE
"8260","7fx6JsGfc5R1qqmTBCSqeT","George Jones","Country Heart: 24 Favorite Songs","Take Me",15,165720,FALSE,0.467,0.207,"B",-16.134,"major",0.0333,0.868,0,0.0889,0.433,76.241,"4","honky-tonk",FALSE
"8261","03EgWU32p7M72l0mtpxdCB","Floyd Cramer","Dallas","The Incredible Hulk",16,151586,FALSE,0.382,0.241,"G",-13.66,"minor",0.0272,0.643,0.944,0.156,0.207,146.177,"4","honky-tonk",FALSE
"8262","3bQruwRbJld9mYFRmO9taT","Lefty Frizzell","The Complete Columbia Recording Sessions, Vol. 1 - 1950-1951","Travellin' Blues",16,174906,FALSE,0.758,0.325,"F",-8.938,"major",0.0355,0.519,1.94e-05,0.152,0.676,127.075,"4","honky-tonk",FALSE
"8263","0aGOxSvkvSWHUGl7P24ynI","George Jones","You Oughta Be Here With Me","I Want To Grow Old With You",16,174360,FALSE,0.633,0.286,"F",-15.563,"major",0.0267,0.346,0,0.0625,0.533,74.797,"4","honky-tonk",FALSE
"8264","3xlbRc98jgICAN2ZfAjLOR","George Jones;Tammy Wynette","We Go Together","Take Me - Single Version",15,146386,FALSE,0.446,0.116,"A",-18.857,"major",0.0296,0.92,2.39e-05,0.104,0.465,67.929,"3","honky-tonk",TRUE
"8265","1hZWKwJqhR6nV8S3Nk4rB1","George Jones","More Starday & Musicor Originals","Wrong Number",15,159840,FALSE,0.537,0.306,"C",-15.521,"major",0.0295,0.837,0.000251,0.294,0.575,93.46,"4","honky-tonk",FALSE
"8266","6sOjfmI5iCLF2uBundmytG","George Jones","Starday & Musicor Originals","I Wouldn't Know About That",15,131333,FALSE,0.703,0.48,"G",-14.516,"major",0.033,0.787,4.31e-06,0.317,0.965,91.018,"4","honky-tonk",FALSE
"8267","2976myZWUo0Oqt9noRWrxc","George Jones","George Jones","She's All I Got",16,171306,FALSE,0.609,0.492,"A",-11.11,"major",0.0348,0.568,0,0.171,0.82,137.951,"4","honky-tonk",FALSE
"8268","3A24x0ZYcRZoPpI5twRDyj","Floyd Cramer","Class of '70","Hi-De-Ho",16,246866,FALSE,0.525,0.195,"C",-14.936,"major",0.0298,0.747,0.689,0.346,0.294,111.336,"4","honky-tonk",FALSE
"8269","3bED7RwuZeIU5OKlX3DgPt","George Jones","22 Early Starday Recordings","No Money In This Deal",16,143813,FALSE,0.55,0.824,"D",-7.731,"major",0.0526,0.595,0.00018,0.153,0.945,110.458,"4","honky-tonk",FALSE
"8270","5dSLQkCrNpDIK8FviwtfFG","Hank Williams;Drifting Cowboys","The Original Singles Collection . . . Plus","Move It On Over",15,165800,FALSE,0.741,0.374,"E",-11.203,"major",0.0413,0.942,0.00014,0.0862,0.923,83.481,"4","honky-tonk",TRUE
"8271","46Rgoqf0TIsHPudbaaqUP0","George Jones;Tammy Wynette","Golden Ring","Did You Ever?",15,127813,FALSE,0.613,0.295,"F",-9.896,"major",0.0303,0.685,0,0.105,0.812,74.278,"4","honky-tonk",TRUE
"8272","3tpFkaXFRMp6Lws7vL6OXe","Hank Williams;Drifting Cowboys","The Complete Hank Williams","I've Just Told Mama Goodbye",15,174600,FALSE,0.398,0.107,"D",-13.435,"major",0.0318,0.886,0,0.152,0.433,105.575,"3","honky-tonk",TRUE
"8273","2CSfxDLRfSIxfq9zmtI5jt","Hank Williams","Health & Happiness Shows","A Tramp On The Street - The Health And Happiness Show",15,229666,FALSE,0.49,0.107,"E",-16.98,"major",0.0336,0.984,0,0.122,0.492,109.31,"3","honky-tonk",FALSE
"8274","6wn3iitE2bZ0f4vQwY0OFD","Hank Williams;Drifting Cowboys","The Ultimate Collection","Long Gone Lonesome Blues - Single Version",15,158560,FALSE,0.715,0.327,"E",-11.094,"major",0.0363,0.688,0,0.0951,0.786,122.588,"4","honky-tonk",TRUE
"8275","7Gk5Fhjn6vmUXzCtdS1HiK","Hank Williams;Drifting Cowboys","The Complete Hank Williams","Crazy Heart",15,146640,FALSE,0.608,0.251,"E",-10.637,"major",0.0294,0.852,0.000119,0.247,0.65,119.609,"4","honky-tonk",TRUE
"8276","7Faw4cnhXFgFaqDzhz8VE1","George Jones","The Grand Tour","Who Will I Be Loving Now",14,150973,FALSE,0.539,0.169,"F#/Gb",-17.49,"major",0.0293,0.823,0.00607,0.0996,0.637,98.697,"4","honky-tonk",FALSE
"8277","1Dsi7mCZz6NioAAwmFlk3D","Hank Williams","The Complete Hank Williams","The Battle Of Armageddon",16,147493,FALSE,0.515,0.307,"D",-11.977,"major",0.0414,0.988,0,0.206,0.788,178.499,"4","honky-tonk",FALSE
"8278","3pby4XzO8xKWedNJWCdfwy","Hank Williams","The Complete Hank Williams","The Devil's Train",16,177933,FALSE,0.52,0.398,"G",-13.295,"major",0.0281,0.719,0.0189,0.16,0.734,103.748,"4","honky-tonk",FALSE
"8279","7snboOlhbuJ0wrbqGqT0qr","Hank Williams","The Complete Hank Williams","Won't You Sometimes Think Of Me",15,112933,FALSE,0.641,0.195,"C#/Db",-12.673,"major",0.0292,0.921,1.97e-05,0.201,0.532,139.386,"4","honky-tonk",FALSE
"8280","7ms7m7peF8b0JuNMWaAhi2","Hank Williams","The Complete Hank Williams","Thy Burdens Are Greater Than Mine",15,208066,FALSE,0.468,0.174,"C",-12.229,"major",0.0318,0.982,0.0918,0.146,0.35,135.559,"4","honky-tonk",FALSE
"8281","3xWvvm68AejRE3xAwe2GsL","Hank Williams;Drifting Cowboys","The Complete Hank Williams","My Son Calls Another Man Daddy - Polydor Single Version",16,154160,FALSE,0.508,0.191,"E",-10.939,"minor",0.028,0.983,0,0.094,0.448,139.607,"4","honky-tonk",TRUE
"8282","6nCauTC4ROReOIu3AcgtuK","George Jones","I Am What I Am (Expanded Edition)","The Ghost Of Another Man",16,186266,FALSE,0.52,0.324,"A",-12.838,"major",0.0243,0.772,8.4e-05,0.102,0.472,78.189,"4","honky-tonk",FALSE
"8283","074ifsIJfWBBnv2WZEsNR8","George Jones;Tammy Wynette","George Jones and Tammy Wynette - 16 Biggest Hits","We Loved It Away",15,143200,FALSE,0.681,0.292,"A#/Bb",-11.167,"major",0.026,0.871,5.19e-05,0.113,0.411,97.426,"4","honky-tonk",TRUE
"8284","4yXvztnOOlSspO4W3MIsdd","George Jones","Still The Same Ole Me","Same Ole Me",44,170733,FALSE,0.724,0.288,"G",-13.873,"major",0.0296,0.634,9.03e-06,0.144,0.403,109.431,"4","honky-tonk",FALSE
"8285","5p6ZyraxBvo7obHkBHUaJi","Hank Williams","The Garden Spot Programs, 1950","Lovesick Blues - Show 9",41,172218,FALSE,0.673,0.35,"F",-8.095,"major",0.0421,0.961,0,0.579,0.654,133.694,"4","honky-tonk",FALSE
"8286","1LvhjfMeV6j8w2cHH9MRHp","George Jones","High-Tech Redneck","The Love In Your Eyes",15,233466,FALSE,0.507,0.387,"C",-11.812,"major",0.0264,0.623,0,0.143,0.26,140.66,"3","honky-tonk",FALSE
"8287","1TSpB0AsYAOqldf0pJ6BbC","Hank Williams;Drifting Cowboys","Ramblin’ Man (Undubbed Edition)","There'll Be No Teardrops Tonight",14,168933,FALSE,0.737,0.267,"B",-10.835,"major",0.0299,0.86,3.73e-05,0.355,0.597,76.312,"4","honky-tonk",TRUE
"8288","0IZ9xWWToQTBFjvCbyf4nv","Floyd Cramer","What A Beautiful Day","You Win Again",15,160746,FALSE,0.509,0.217,"D",-13.977,"major",0.0271,0.895,0.555,0.285,0.479,84.532,"4","honky-tonk",FALSE
"8289","0RDSa2Vkw9CboFD1yws7w6","Hank Williams;Drifting Cowboys","I Saw The Light (Expanded Undubbed Edition)","When God Comes And Gathers His Jewels",15,170973,FALSE,0.475,0.27,"G",-10.675,"major",0.0282,0.786,0.000153,0.125,0.748,145.902,"3","honky-tonk",TRUE
"8290","23ZDdrmaFqFGHb9akSpfD2","George Jones","Hits I Missed And One I Didn't","On The Other Hand",15,185720,FALSE,0.519,0.407,"G",-7.564,"major",0.0279,0.475,1.4e-06,0.107,0.288,98.986,"4","honky-tonk",FALSE
"8291","56jpbrSiPbp0xECsMcqRb6","George Jones","One Woman Man","Writing On the Wall",15,172600,FALSE,0.503,0.321,"A",-14.796,"major",0.0272,0.724,1.41e-06,0.126,0.35,103.086,"4","honky-tonk",FALSE
"8292","4zGGiemRiC6X1TS2b0rm4u","Ernest Tubb","The Definitive Collection","Mean Mama Blues",15,176293,FALSE,0.79,0.221,"C",-11.485,"major",0.0475,0.935,1.47e-05,0.105,0.602,130.925,"4","honky-tonk",FALSE
"8293","4G9XPPPqE2kOAdTNNNESsZ","George Jones","Hits I Missed And One I Didn't","Skip A Rope",15,174146,FALSE,0.661,0.531,"G",-8.866,"major",0.0351,0.731,0,0.103,0.621,138.988,"4","honky-tonk",FALSE
"8294","4VRQ1j8EJOUs5RFqJoNI7r","Ray Price","Greatest Hits","My Shoes Keep Walking Back to You",15,155533,FALSE,0.4,0.536,"G",-9.126,"major",0.04,0.712,2.15e-06,0.237,0.722,121.14,"4","honky-tonk",FALSE
"8295","2PJzQvozduq44cToUQBa0B","George Jones","Shine On","Shine On (Shine All Your Sweet Love on Me)",15,200466,FALSE,0.454,0.241,"G",-15.936,"major",0.0279,0.767,3.63e-05,0.136,0.308,93.736,"4","honky-tonk",FALSE
"8296","0JYJy5gBTqYpu1JMKpxEBX","Hank Williams","The Complete Hank Williams","Men With Broken Hearts",15,189640,FALSE,0.685,0.175,"A",-15.138,"major",0.0444,0.921,0,0.0885,0.456,110.153,"3","honky-tonk",FALSE
"8297","2NMRdFEDXeRcHVYTGFQNZ6","Floyd Cramer","The Essential Floyd Cramer","Flip Flop and Bop",14,134560,FALSE,0.598,0.607,"G",-11.348,"major",0.0361,0.386,0.87,0.36,0.942,81.105,"4","honky-tonk",FALSE
"8298","5ZezsksMTHUEgzMFYMYD01","George Jones","Hits By George","Tender Years",14,147013,FALSE,0.41,0.226,"D",-11.33,"major",0.0333,0.874,0,0.186,0.353,83.798,"3","honky-tonk",FALSE
"8299","37RGD4A4A4N33fiLlxDfFH","Hank Williams;Drifting Cowboys","The Complete Hank Williams","A House Of Gold",15,134133,FALSE,0.514,0.247,"D",-11.222,"major",0.0355,0.941,5.3e-05,0.092,0.504,117.959,"4","honky-tonk",TRUE
"8300","175Je0kJDS8ETelYmxUWOn","Hank Williams","The Complete Hank Williams","When The Book Of Life Is Read",14,84160,FALSE,0.535,0.292,"G",-11.86,"major",0.114,0.933,0.0943,0.21,0.471,68.768,"3","honky-tonk",FALSE
"8301","49AgRobcqyFX9cykApET9K","Hank Williams;Drifting Cowboys","The Complete Hank Williams","They'll Never Take Her Love From Me",14,164640,FALSE,0.666,0.192,"G",-11.589,"major",0.0316,0.543,0,0.149,0.814,125.226,"4","honky-tonk",TRUE
"8302","4XKym3E1LLVSdIZNRC6uDA","Hank Williams","The Complete Hank Williams","Be Careful Of Stones That You Throw",15,178000,FALSE,0.616,0.147,"C",-13.985,"major",0.03,0.83,0,0.199,0.57,86.703,"5","honky-tonk",FALSE
"8303","7sWUnvUCwIW2vVGox0VAIs","Hank Williams;Drifting Cowboys","The Original Singles Collection . . . Plus","I'll Never Get Out Of This World Alive",14,146800,FALSE,0.848,0.218,"G",-11.344,"major",0.0753,0.936,3.29e-06,0.0538,0.793,116.386,"4","honky-tonk",TRUE
"8304","3TMx0w1Y8Lc2eQMpssLPRp","Hank Williams","The Complete Hank Williams","Too Many Parties And Too Many Pals",15,178266,FALSE,0.485,0.192,"G",-15.762,"major",0.0571,0.947,0,0.109,0.418,137.418,"3","honky-tonk",FALSE
"8305","3E5ggSN7XebKQitzsP4BG4","Hank Williams","The Complete Hank Williams","Everything's Okay",15,169466,FALSE,0.558,0.375,"G",-13.613,"major",0.156,0.816,0,0.0894,0.885,74.028,"4","honky-tonk",FALSE
"8306","4W3m0089OkY4wREPyQpNy9","George Jones","My Favorites Of Hank Williams","Your Cheatin' Heart",14,150293,FALSE,0.591,0.328,"E",-11.909,"major",0.0289,0.546,1.16e-06,0.339,0.582,118.871,"4","honky-tonk",FALSE
"8307","5q2siHu5p6gqYqyPTZTlCB","George Jones","The New Favorites Of George Jones","Root Beer",15,161560,FALSE,0.656,0.819,"A#/Bb",-7.375,"major",0.0493,0.492,3.91e-06,0.0843,0.961,157.827,"4","honky-tonk",FALSE
"8308","0V7vxjZyhXRWhyyRogcVk1","George Jones","Shine On","Tennessee Whiskey",49,171093,FALSE,0.587,0.278,"F#/Gb",-15.496,"major",0.0312,0.761,9.53e-05,0.107,0.33,105.357,"4","honky-tonk",FALSE
"8309","6W7JvNYum6o2NxIIP5rZ2s","Lefty Frizzell","American Originals","Long Black Veil",48,182360,FALSE,0.558,0.16,"E",-17.501,"major",0.0384,0.826,2.3e-05,0.131,0.401,63.055,"4","honky-tonk",FALSE
"8310","4P1mEI6IhsSyEMbpArFuMp","George Jones","The Gospel Collection: George Jones Sings The Greatest Stories Ever Told","Just A Closer Walk With Thee",26,181160,FALSE,0.296,0.465,"A#/Bb",-8.163,"major",0.0326,0.652,3.88e-06,0.226,0.49,205.466,"4","honky-tonk",FALSE
"8311","2PxHwpXwyaYKelKNTwExYo","Ernest Tubb","The Country Music Hall Of Fame","Walking The Floor Over You - 1941 Single Version",35,157146,FALSE,0.837,0.287,"C",-12.292,"major",0.0519,0.887,1.69e-05,0.0653,0.89,115.301,"4","honky-tonk",FALSE
"8312","3Ewdvsccsyi3whmTB7Q4rB","Pete Bernhard","Straight Line","Lights on Me",14,224880,FALSE,0.707,0.565,"F",-8.788,"major",0.0305,0.044,0.000583,0.252,0.519,113.723,"4","honky-tonk",FALSE
"8313","2sRQWq9NELigoO4xRB9s3r","Ernest Tubb","Retrospective (Volume 2)","Waltz Across Texas",46,158866,FALSE,0.621,0.395,"A",-12.138,"major",0.0311,0.64,0,0.33,0.589,98.146,"3","honky-tonk",FALSE
"8314","5tP3bJn54lflOjlQ8CaTbV","Hank Williams;Drifting Cowboys","Ramblin’ Man (Undubbed Edition)","Why Don't You Love Me",41,146333,FALSE,0.776,0.361,"G",-10.163,"major",0.0536,0.57,0,0.0878,0.947,140.311,"4","honky-tonk",TRUE
"8315","3riVW20i963OVohgnSE38m","George Jones","Kickin' Out The Footlights... Again: Jones Sings Haggard, Haggard Sings Jones","The Way I Am",14,185853,FALSE,0.632,0.349,"F#/Gb",-10.713,"major",0.0283,0.508,7.44e-05,0.104,0.284,133.956,"4","honky-tonk",FALSE
"8316","2i2Ik480HfoEIXcSsaXFPu","Pete Bernhard","Straight Line","Sugar Cane",14,214786,FALSE,0.688,0.2,"C",-15.908,"major",0.0473,0.78,0,0.133,0.765,136.959,"4","honky-tonk",FALSE
"8317","5K9SD8F6EysPm6tI7nX0pe","Pete Bernhard","Harmony Ascension Division","Can't Find You",14,208266,FALSE,0.628,0.274,"C",-13.506,"major",0.0353,0.847,0.000233,0.118,0.237,152.074,"4","honky-tonk",FALSE
"8318","01QMX8veRCq3KV9zvwlpqE","Pete Bernhard","Straight Line","Satisfied",14,261013,FALSE,0.51,0.5,"A",-9.383,"minor",0.0421,0.037,0,0.0965,0.627,105.793,"4","honky-tonk",FALSE
"8319","0sf1u8LA2LOpKMJtlatP6g","Hank Williams;Drifting Cowboys","I Saw The Light (Expanded Undubbed Edition)","Dear Brother",14,167960,FALSE,0.512,0.357,"C",-10.16,"major",0.0294,0.887,0,0.301,0.297,110.88,"3","honky-tonk",TRUE
"8320","6PzCKkM1FLgIVCaAQkKyuZ","George Jones;Tammy Wynette","George Jones and Tammy Wynette - 16 Biggest Hits","Two Story House",38,160773,FALSE,0.461,0.532,"C#/Db",-12.038,"major",0.0431,0.612,0,0.196,0.699,165.015,"4","honky-tonk",TRUE
"8321","0ftoIWOzXkkpMH3pMpeDTX","Hank Williams","The Garden Spot Programs, 1950","A Mansion on the Hill",13,166953,FALSE,0.539,0.268,"A",-7.766,"major",0.0283,0.96,0.000646,0.598,0.485,134.4,"4","honky-tonk",FALSE
"8322","5UIL4NRvIeD8eC0kF0uSM6","George Jones","Mr. Country and Western","Say It's Not You",14,144749,FALSE,0.463,0.194,"A",-14.316,"major",0.0281,0.914,0.0698,0.118,0.43,91.639,"3","honky-tonk",FALSE
"8323","5M0jgWt8jMbV3hHVS7bfl2","Hank Williams;Drifting Cowboys","The Ultimate Collection","Mansion On The Hill",14,155106,FALSE,0.516,0.32,"A",-11.484,"major",0.0253,0.778,0,0.144,0.812,153.163,"4","honky-tonk",TRUE
"8324","7uusHQGdP6xHXl2WcqqCEp","Ernest Tubb","The Living Legend","Half My Hearts In Texas",15,132571,FALSE,0.744,0.326,"D",-15.297,"major",0.042,0.786,0.00176,0.128,0.961,92.745,"4","honky-tonk",FALSE
"8325","1h1wy2anIuU2kfrUJRFZxZ","George Jones;Tammy Wynette","We Love To Sing About Jesus","Old Fashioned Singing",13,170800,FALSE,0.477,0.184,"G#/Ab",-14.182,"major",0.0275,0.671,0,0.0957,0.497,100.913,"4","honky-tonk",TRUE
"8326","0N3JL9zXF0xy87cW5A08Yt","Hank Williams","The Ultimate Collection","There's A Tear In My Beer",13,168106,FALSE,0.585,0.149,"G#/Ab",-16.003,"major",0.0281,0.992,0.000279,0.165,0.483,140.631,"4","honky-tonk",FALSE
"8327","0EftYATRpQ9it1ugWuNxbQ","George Jones","Starday & Musicor Originals","Every Time I Think About You",13,170160,FALSE,0.672,0.454,"D",-13.527,"major",0.039,0.426,0,0.357,0.933,138.038,"4","honky-tonk",FALSE
"8328","0XmvrI2Fczr9zkvgQvqeNx","Hank Williams","The Ultimate Collection","Moanin' The Blues - Live At Grand Ole Opry, Nashville/1950/ Edit",13,145760,FALSE,0.566,0.41,"D",-10.72,"major",0.0367,0.855,0,0.977,0.642,79.718,"4","honky-tonk",FALSE
"8329","6zTkSkAB69CMZKMp7qbHXQ","Lefty Frizzell","Look What Thoughts Will Do","Always Late (With Your Kisses)",15,183666,FALSE,0.772,0.152,"A",-14.132,"major",0.0324,0.834,0,0.369,0.546,117.749,"3","honky-tonk",FALSE
"8330","16S7NI4eXArXrRBirMDO09","George Jones","More Starday & Musicor Originals","You're Still On My Mind",14,137653,FALSE,0.624,0.264,"A",-16.31,"major",0.0354,0.839,0.000508,0.0771,0.779,112.566,"4","honky-tonk",FALSE
"8331","2FH4XizQkifQTG9kPIts3L","Hank Williams","The Complete Hank Williams","(I'm) Going Home",13,85306,FALSE,0.665,0.305,"G",-9.927,"major",0.0334,0.867,0.46,0.406,0.803,114.533,"4","honky-tonk",FALSE
"8332","0nVeWWMHo1VHUrOBi7saXD","Hank Williams;Drifting Cowboys","The Ultimate Collection","You're Gonna Change (Or I'm Gonna Leave) - Single Version",14,177506,FALSE,0.665,0.383,"G",-10.84,"major",0.0388,0.854,0,0.146,0.657,129.769,"4","honky-tonk",TRUE
